"Project_name","Tromso_herbarium_code","BOLD_code","Species","Family","NCBI_TaxonID","NCBI_corrected_TaxonID","NCBI_TaxonID_note","Collection_date","Collection_month","Sample_collector","Sampling_location","Sampling_latitude","Sampling_longitude","Sample_age_when_extracted","Weight_of_extracted_material","Extraction_concentration_(ng/uL)","library","read_count","Chloroplast_length","Chloroplast_contigs","Chloroplast_coverage","nrDNA_length","nrDNA_contigs","nrDNA_coverage","CORRECTION","CORRECTION_COMMENT"
"batch01","TROM_V_109042","PNOR175-16","Poa laxa subsp. flexuosa","Poaceae",741068,741068,,1970-08-01,"August","Anderssen, Harald","Norway, Bodo, Nordland, Sandevasstind.",67.1201,14.6543,48,0.0212,7.66,"BXA:CAR",12094568,135716,1,239.1,"NA","NA","NA",0,
"batch01","TROM_V_170887","PNOR1416-18","Urtica dioica","Urticaceae",3501,3501,,1970-08-06,"August","Svendsen, Jette","Denmark, Zealand: Dyrehaven, Copenhagen",55.8,12.57,48,0.037,11.2,"CDM:AMS",10714884,"NA","NA","NA",6311,1,563.8,0,
"batch01","TROM_V_172416","PNOR1400-18","Cirsium oleraceum","Asteraceae",297476,297476,,1970-08-10,"August","Jorgensen, Inger Bolt ; Svendsen, Jette","Denmark, Sjaelland, Zealand: Lellinge, W of Koge.",55.47,12.11,48,0.0267,27.2,"CDM:ANZ",10298334,152562,1,123.9,7773,1,560.9,0,
"batch01","TROM_V_135901","PNOR1177-17","Rumex sibiricus","Polygonaceae",1301445,1301445,,1970-08-13,"August","Sokolova, M.V.","Russian Federation, Krasnoyarsk Krai, Taimyr Dolgano-Nenetzkiy district, Middle river Pyasina, right bank near settlement Agaba.",71.8833,93.7,48,0.0204,6.2,"CDM:AGZ",8948674,157954,1,454,8462,1,222,0,
"batch01","TROM_V_172470","PNOR1675-18","Serratula tinctoria","Asteraceae",65004,65004,,1970-09-05,"September","Svendsen, Jette","Denmark, Lolland: Krambes Havn.,",54.64,11.536,47,0.0254,52.6,"BXA:CHX",8635116,152902,1,178.3,6051,1,194.1,0,
"batch01","TROM_V_143485","PNOR1307-18","Buglossoides arvensis","Boraginaceae",181181,181181,,1971-05-25,"May","Vilhelm Dalgaard, Niels Jacobsen, Kaj Vollesen","Denmark, Zealand: Estershoj, Hove. Edge of road: associated",55.55,10.67,47,0.016,15.4,"CDM:AKX",10013100,150877,1,92.6,"NA","NA","NA",0,
"batch01","TROM_V_145439","PNOR757-16","Taraxacum platyglossum","Asteraceae",1891607,49743,"Used the TaxonID from Taraxacum",1971-06-03,"June","Friden, Lennart","Sweden, Vaestergoetland, Ostfalbygda:Kungsluna:Hunlegsgarden,vackast, Ostfalbygda:Kungsluna:Hunlegsgarden,vackast",58.1677,13.5519,47,0.0189,8.06,"BXA:BSI",11705968,151324,1,56.3,"NA","NA","NA",1,"Requested taxonID not active"
"batch01","TROM_V_114495","PNOR1318-18","Cardamine impatiens","Brassicaceae",82286,82286,,1971-06-04,"June","Knutz, Harald","Denmark, Rise enge vest for Aabenraa. (distr. 48)",55.05,9.39,47,0.0242,1.03,"CDM:AID",6158332,145993,34,27.5,"NA","NA","NA",0,
"batch01","TROM_V_170117","PNOR1432-18","Drabella muralis","Brassicaceae",208932,208932,,1971-06-23,"June","Knutz, Harald","Sweden, Orebro, Naer stranden ved Seby.",56.3413,16.5326,46,0.0111,3.46,"CDM:AIA",9803890,181704,58,39.9,8287,1,1043.5,0,
"batch01","TROM_V_152103","PNOR1609-18","Rhynchospora fusca","Cyperaceae",529450,529450,,1971-06-27,"June","Laine, Unto","Finland, Finland Proper, Varsinais-Suomi, Regio aboensis: Pyhaemaa, Kukainen, Liesluoto. Mesotrophic and paludified meadow just north of the Matokarinrauma sound. (60deg53`N, 21deg`E).",60.89,21.2,47,0.0209,4.08,"CDM:AHW",9976274,"NA","NA","NA",8388,1,807.5,0,
"batch01","TROM_V_114360","PNOR1404-18","Cochlearia danica","Brassicaceae",126279,126279,,1971-06-27,"June","Nordstroem, Asel ","Finland, Ahvenanmaa, Fennoscandia orientalis, Alandia, par. Sottunga.",60.13,20.67,47,0.025,25.4,"CDM:ANY",11501272,154606,1,363.3,9664,1,399.8,0,
"batch01","TROM_V_167169","PNOR1533-18","Liparis loeselii","Orchidaceae",226209,226209,,1971-07-04,"July","Jacobsen, Niels","Denmark, Zealand: Bog, N of Rorvig.",55.97,11.76,47,0.0191,6.6,"CDM:AEI",8980026,128073,9,27,"NA","NA","NA",0,
"batch01","TROM_V_115614","PNOR1530-18","Leonurus cardiaca","Lamiaceae",587664,587664,,1971-07-06,"July","Lojtnant, Bent ; Pedersen, P. ","Denmark, South exposed slope with scrub at Kalo, Mols,",56.28,10.47,47,0.043,16.8,"CDM:ALR",7766004,151775,1,59.7,7861,1,251.4,0,
"batch01","TROM_V_82458","PNOR1498-18","Hypericum montanum","Hypericaceae",673929,673929,,1971-07-08,"July","Lojtnant, Bent ; Pedersen, P. ","Denmark, Stagsevold Wood at Vejle Fjord. In young spruce",55.68,9.85,47,0.0261,2.6,"CDM:AHR",7230206,125920,52,116.3,9811,1,510.6,0,
"batch01","TROM_V_90009","PNOR1206-17","Pedicularis capitata","Orobanchaceae",669764,669764,,1971-07-09,"July","Thannheiser, Dietbert","Canada, Nunavut, Nunavut: Boothia Isthmus, Spence Bay.",69.5542,-93.5054,46,"NA",4.84,"CDM:AJZ",10949836,148155,1,162.2,7004,1,387.9,0,
"batch01","TROM_V_49087","PNOR1308-18","Butomus umbellatus","Butomaceae",50236,50236,,1971-07-10,"July","Pedersen, Peder; Jeppesen, Stig","Denmark, Danmark: Lake Mosso, at Vorladegard, ca. 10 km W of Skanderborg.",56.03,9.74,47,0.0606,44.6,"CDM:AUJ",13267428,126102,7,48.9,7173,1,402.6,0,
"batch01","TROM_V_135827","PNOR906-17","Minuartia groenlandica","Caryophyllaceae",669724,669724,,1971-07-14,"July","Andersen, Henrik","Greenland, SW. Greenland, head of Bjornesund, Mississippi.",63.0667,-49.7833,47,0.0428,72,"BXA:CFD",9463482,139106,1,117.5,"NA","NA","NA",0,
"batch01","TROM_V_90239","PNOR1203-17","Hulteniella integrifolia","Asteraceae",669707,669707,,1971-07-15,"July","Thannheiser, Dietbert","Canada, Nunavut, Nunavut: Boothia Isthmus, Spence Bay.",69.5542,-93.5054,47,0.0223,10.2,"CDM:AMU",10358330,121294,21,21.1,6609,1,153,0,
"batch01","TROM_V_90232","PNOR1186-17","Erysimum pallasii","Brassicaceae",669694,669694,,1971-07-26,"July","Thannheiser, Dietbert","Canada, Nunavut, Nunavut: Boothia Isthmus, Spence Bay.",69.5542,-93.5054,47,0.0216,18.8,"BXA:CHC",8863658,154621,1,401.8,"NA","NA","NA",0,
"batch01","TROM_V_89707","PNOR1205-17","Oxytropis arctobia","Fabaceae",747378,747378,,1971-07-26,"July","Thannheiser, Dietbert","Canada, Nunavut, Nunavut: Boothia Island. Spence Bay.Nallung Flugpiste.",69.5542,-93.5054,47,0.0206,7.84,"CDM:AFZ",11006458,129678,49,129.5,"NA","NA","NA",0,
"batch01","TROM_V_128230","PNOR1495-18","Hydrocharis morsus-ranae","Hydrocharitaceae",55464,55464,,1971-08-06,"August","Nielsen, Ivan; Lojtnant, Bent; Esbensen, Westy","Denmark, Eutrophic peat bog in Sattrup Mose, 10 km. NNW of",55.95,9.78,47,0.0198,16.4,"CDM:ABF",8470998,134671,33,153.4,"NA","NA","NA",0,
"batch01","TROM_V_112194","PNOR1658-18","Scleranthus perennis","Caryophyllaceae",230711,230711,,1971-08-19,"August","Pedersen, P.; Lojtnant, Bent; Jeppesen, Stig","Germany, Jarderlunder Moor, 15 km W of Flensburg.",54.82,9.2336,47,0.0248,16.4,"BXA:CIA",7414770,127468,8,65,"NA","NA","NA",0,
"batch01","TROM_V_142833","PNOR1689-18","Sonchus palustris","Asteraceae",50210,50210,,1971-08-25,"August","Svendsen, Jette","Denmark, Zealand: Avedore Holme near Copenhagen. Waste pla-",55.6101,12.463,47,0.02,17.8,"BXA:CHR",8576354,152485,1,155.4,"NA","NA","NA",0,
"batch01","TROM_V_86534","PNOR1392-18","Ceratophyllum submersum","Ceratophyllaceae",108412,108412,,1971-09-02,"September","F. Arenklit, A. Hansen, J.P. Hjerting","Denmark, lolland: Graenge Gadekaer. (T.B.U. Distr. 36).",54.792,11.771,47,0.0278,13.9,"CDM:AOE",8628556,156553,1,143.4,7689,1,374.9,0,
"batch01","TROM_V_48196","PNOR1410-18","Corynephorus canescens","Poaceae",388701,388701,,1971-09-26,"September","Damsgaard, Haakon","Norway, Farsund, Vest-Agder, Farsund: ost for Lista fyr, mellom Nordhassel og Vesthassel.",58.0826,6.6343,47,0.0259,8.08,"CDM:AGB",13285302,136001,1,66.5,"NA","NA","NA",0,
"batch01","TROM_V_48199","PNOR1463-18","Eryngium maritimum","Apiaceae",455077,455077,,1971-09-26,"September","Damsgaard, Haakon","Norway, Farsund, Vest-Agder, Lista, Lomsesanden.",58.0676,6.7964,47,0.0229,7.48,"CDM:AGI",8929454,155172,1,140.9,"NA","NA","NA",0,
"batch01","TROM_V_114905","PNOR1486-18","Hedera helix","Araliaceae",4052,4052,,1972-05-14,"May","Jacobsen, Niels","Denmark, Zealand: Dybeso, Rorvig. (T.B.U. Distr. 43) Hab.",55.96,11.75,46,0.0267,29.2,"CDM:ABL",8135506,156690,1,71.7,"NA","NA","NA",0,
"batch01","TROM_V_46577","PNOR1268-18","Anthoxanthum aristatum","Poaceae",388693,388693,,1972-06-22,"June","Knutz, Harald","Denmark, Sonderjylland: Genner hule, ca 4 km nord for Aabenraa (Distr. 48)",55.111,9.44,46,0.0431,39.1,"CDM:AUX",6326720,113012,5,19.3,8291,1,173.7,0,
"batch01","TROM_V_135814","PNOR950-17","Heuchera glabra","Saxifragaceae",370362,370362,,1972-07-07,"July","Eie, Sigrid","United States, Alaska, Kenai Peninsula, Portage Valley, towards Byron glacier.",60.7333,-148.85,46,0.0252,17,"BXA:CFK",6621094,155412,1,153.8,"NA","NA","NA",0,
"batch01","TROM_V_135803","PNOR948-17","Fritillaria camschatcensis","Liliaceae",61236,61236,,1972-07-07,"July","Eie, Sigrid","United States, Alaska, Kenai Peninsula, Kasilof, Soldatna.",60.4833,-151.05,46,0.0265,24,"CDM:ADA",10187766,131918,50,49.3,"NA","NA","NA",0,
"batch01","TROM_V_135796","PNOR947-17","Epilobium leptocarpum","Onagraceae",2005304,2005304,,1972-07-07,"July","Eie, Sigrid","United States, Alaska, Kenai Peninsula, Portage Valley, towards Byron glacier.",60.7333,-148.85,46,0.0259,6.15,"CDM:AFK",16247720,159795,1,350.6,"NA","NA","NA",0,
"batch01","TROM_V_135847","PNOR1159-17","Polemonium pulcherrimum","Polemoniaceae",64435,64435,,1972-07-07,"July","Knaben, Gunvor","United States, Alaska, Kenai Peninsula, Portage Glacier.",60.75,-148.7833,46,0.0225,22.8,"BXA:CEV",9004690,155144,1,159.6,"NA","NA","NA",0,
"batch01","TROM_V_135833","PNOR1158-17","Papaver alboroseum","Papaveraceae",626332,626332,,1972-07-07,"July","Knaben, Gunvor","United States, Alaska, Kenai Peninsula, Portage Glacier.",60.75,-148.7833,46,0.0241,57.5,"BXA:CEZ",8903088,153703,1,108.8,"NA","NA","NA",0,
"batch01","TROM_V_301128","PNOR1157-17","Cardamine purpurea","Brassicaceae",558137,558137,,1972-07-07,"July","Knaben, Gunvor","United States, Alaska, Kenai Peninsula, Portage Glacier.",60.75,-148.7833,46,0.0362,38.2,"BXA:CFS",9587544,155570,1,428.6,"NA","NA","NA",0,
"batch01","TROM_V_135921","PNOR1146-17","Potentilla villosa","Rosaceae",395306,395306,,1972-07-07,"July","Knaben, Gunvor","United States, Alaska, Kenai Peninsula, Portage Glacier.",60.75,-148.7833,46,0.042,6.8,"CDM:AFO",10137442,129766,7,70.8,"NA","NA","NA",0,
"batch01","TROM_V_135947","PNOR951-17","Streptopus amplexifolius","Asparagaceae",134860,134860,,1972-07-10,"July","Eie, Sigrid","United States, Alaska, Kenai Peninsula, approximately 10 km S of Portage.",60.7333,-149,46,0.0268,24,"BXA:CFX",10741246,132695,7,106.7,"NA","NA","NA",0,
"batch01","TROM_V_135766","PNOR946-17","Castilleja unalaschcensis","Orobanchaceae",526696,526696,,1972-07-10,"July","Eie, Sigrid","United States, Alaska, Kenai Peninsula, Approximately 10 km S of Portage.",60.7333,-148.9833,46,0.03,8.12,"CDM:AFU",11770816,153082,1,175.3,"NA","NA","NA",0,
"batch01","TROM_V_135955","PNOR952-17","Valeriana sitchensis","Caprifoliaceae",243113,243113,,1972-07-10,"July","Eie, Sigrid","United States, Alaska, Kenai Peninsula, approximately 10 km S of Portage.",60.7333,-149,46,0.0241,10.1,"CDM:AKY",5945450,114171,26,19.5,"NA","NA","NA",0,
"batch01","TROM_V_135875","PNOR1152-17","Juncus arcticus","Juncaceae",253145,253145,,1972-07-10,"July","Knaben, Gunvor","United States, Alaska, Anchorage District, Fort Richardson.",61.25,-149.6833,46,0.0485,11.9,"CDM:ALB",5988428,135834,98,21.3,8000,1,297.8,0,
"batch01","TROM_V_135862","PNOR953-17","Veratrum viride var. eschscholtzianum","Melanthiaceae",203104,203104,,1972-07-10,"July","Eie, Sigrid","United States, Alaska, Kenai Peninsula, approximately 10 km S of Portage.",60.7333,-149,45,0.0181,4.92,"CDM:ADX",6947674,151504,1,164.1,7893,1,632.8,0,
"batch01","TROM_V_135817","PNOR1153-17","Linum lewisii","Linaceae",586382,586382,,1972-07-10,"July","Knaben, Gunvor","United States, Alaska, Anchorage district: Fort Richardson.",61.25,-149.6833,45,0.0227,29.6,"BXA:CFI",10990472,170532,1,269,7836,1,1088.5,0,
"batch01","TROM_V_135929","PNOR1040-17","Rhodiola integrifolia","Crassulaceae",626089,626089,,1972-07-14,"July","Eie, Sigrid; Knaben, Gunvor","United States, Alaska, Alaska Range, Steese Highway, Pinnell Mountain Trail.",65.4833,-145.7,46,0.0298,4.1,"CDM:AKJ",10505858,151583,1,467.8,7275,1,447.8,0,
"batch01","TROM_V_136184","PNOR1364-18","Carex podocarpa","Cyperaceae",140850,140850,,1972-07-14,"July","Eie, Sigrid; Knaben, Gunvor","United States, Alaska, Central: Steese Highway, Pinnell Mountain Trail, Mile 12.",65.3667,-146.0167,46,0.0334,12.7,"CDM:ARE",6584174,"NA","NA","NA",7068,1,371.5,0,
"batch01","TROM_V_135761","PNOR1014-17","Artemisia arctica","Asteraceae",61297,61297,,1972-07-14,"July","Eie, Sigrid; Knaben, Gunvor","United States, Alaska, Alaska Range, Steese Highway, Pinnell Mountain Trail.",65.4833,-145.7,45,0.0216,67.8,"BXA:CLF",6347170,151051,1,32.6,"NA","NA","NA",0,
"batch01","TROM_V_300280","PNOR995-17","Anemone narcissiflora subsp. sibirica","Ranunculaceae",669619,669619,,1972-07-14,"July","Eie, Sigrid; Knaben, Gunvor","United States, Alaska, Steese Highway, Pinnell Mountain Trail.",65.4914,-145.7014,45,0.0191,30.4,"BXA:CLO",4874762,115499,15,15.9,2407,1,9.2,0,
"batch01","TROM_V_135925","PNOR1160-17","Pyrola asarifolia","Ericaceae",93823,93823,,1972-07-14,"July","Knaben, Gunvor","United States, Alaska, Alaska Range, Steese Highway, Mile 12 (near Eagle Summit Path).",65.4833,-145.4,45,0.0436,43.4,"BXA:CKT",10922626,"NA","NA","NA",7971,1,70.6,0,
"batch01","TROM_V_135831","PNOR1036-17","Oxytropis maydelliana","Fabaceae",395295,395295,,1972-07-16,"July","Eie, Sigrid; Knaben, Gunvor","United States, Alaska, Alaska Range, Steese Highway, Mile 12, west of Road House, Eagle Summit Path.",65.4833,-145.4,46,0.038,77,"BXA:CFB",8784866,113060,56,22.6,"NA","NA","NA",0,
"batch01","TROM_V_135828","PNOR1035-17","Minuartia macrocarpa","Caryophyllaceae",669725,669725,,1972-07-16,"July","Eie, Sigrid; Knaben, Gunvor","United States, Alaska, Alaska Range, Steese Highway, Mile 12, Eagle Summit Path.",65.4833,-145.4,46,0.0274,98,"BXA:CFC",9245156,123737,8,24.2,"NA","NA","NA",0,
"batch01","TROM_V_135846","PNOR1000-17","Podistera macounii","Apiaceae",206651,206651,,1972-07-16,"July","Eie, Sigrid; Knaben, Gunvor","United States, Alaska, Alaska Range, Steese Highway, Mile 12, east of Road House, Eagle Summit Path.",65.4833,-145.4,46,0.0283,6.8,"CDM:AFE",10485528,146370,1,211,"NA","NA","NA",0,
"batch01","TROM_V_135838","PNOR1037-17","Parnassia kotzebuei","Celastraceae",395298,395298,,1972-07-16,"July","Eie, Sigrid; Knaben, Gunvor","United States, Alaska, Alaska Range, Steese Highway, Mile 12, Eagle Summit Path.",65.4833,-145.4,46,0.0116,8.65,"CDM:AFG",10827454,"NA","NA","NA",7844,1,245,0,
"batch01","TROM_V_201627","PNOR1009-17","Saxifraga funstonii","Saxifragaceae",669825,669825,,1972-07-16,"July","Eie, Sigrid: Knaben, Gunvor","United States, Alaska, Alaska Range: Steese Highway, Mile 12, east of Road House, Eagle Summit Path.",65.4844,-145.404,46,0.0232,6.72,"CDM:AEX",8983546,152840,1,36.2,"NA","NA","NA",0,
"batch01","TROM_V_201888","PNOR1163-17","Papaver keelei","Papaveraceae",2042668,2042668,,1972-07-16,"July","Knaben, Gunvor: Eie, Sigrid","United States, Alaska, Central: Steese Highway, Mile 12, east of Road House, west of Eagle Summit Path.",65.4844,-145.404,46,0.0261,52,"CDM:AMK",10057556,153845,1,59.5,7530,1,295.8,0,
"batch01","TROM_V_135870","PNOR1028-17","Festuca altaica","Poaceae",211941,211941,,1972-07-16,"July","Eie, Sigrid; Knaben, Gunvor","United States, Alaska, Alaska Range, Steese Highway, Mile 12, Eagle Summit Path.",65.4833,-145.4,45,0.0221,32.8,"BXA:CEP",8314648,33026,12,10.3,"NA","NA","NA",0,
"batch01","TROM_V_135780","PNOR996-17","Delphinium chamissonis","Ranunculaceae",157977,157977,,1972-07-16,"July","Eie, Sigrid; Knaben, Gunvor","United States, Alaska, Alaska Range, Steese Highway, Mile 12, east of Road House, Eagle Summit Path.",64.8333,-147.7,45,0.0373,30.2,"BXA:CLA",6534158,154084,1,88.7,6214,1,46.9,0,
"batch01","TROM_V_135764","PNOR1021-17","Castilleja hyperborea","Orobanchaceae",395289,395289,,1972-07-16,"July","Eie, Sigrid; Knaben, Gunvor","United States, Alaska, Alaska range, Steese Highway, Mile 12, west of Road House, Eagle Summit Path. Station of Papaver macounii.",64.85,-147.7,45,0.0292,12.9,"BXA:CLE",11267794,153131,1,319.6,"NA","NA","NA",0,
"batch01","TROM_V_135917","PNOR1001-17","Potentilla subgorodkovii","Rosaceae",1301413,1301413,,1972-07-16,"July","Eie, Sigrid: Knaben, Gunvor","United States, Alaska, McKinley National Park, Cathedral Mountain, locality `5`: margin of scree area.",63.05,-151,45,0.0498,3.92,"CDM:AIK",14591940,109746,24,26.3,6441,1,123.8,0,
"batch01","TROM_V_91022","PNOR1038-17","Poa leptocoma","Poaceae",368374,368374,,1972-07-16,"July","Eie, Sigrid: Knaben, Gunvor","United States, Alaska, Steese Highway Mile 12, west of Road House, Eagle Summit Path.",65.4844,-145.404,45,0.0216,3.6,"CDM:AKP",8476506,23936,9,10.7,6001,1,392.4,0,
"batch01","TROM_V_135760","PNOR1027-17","Eurybia sibirica","Asteraceae",300140,300140,,1972-07-17,"July","Eie, Sigrid; Knaben, Gunvor","United States, Alaska, Alaska Range, Highway 3, Fairbanks to McKinley Park.",64.0333,-149.15,46,0.0212,14.2,"BXA:CGK",9869450,128725,5,49.7,"NA","NA","NA",0,
"batch01","TROM_V_135941","PNOR1043-17","Silene menziesii","Caryophyllaceae",153025,153025,,1972-07-18,"July","Eie, Sigrid; Knaben, Gunvor","United States, Alaska, Alaska Range/Denali Highway, a few km N of Healy.",63.1667,-147.5333,46,0.0311,5.76,"CDM:AHG",9645582,130225,22,38.9,6666,1,384.3,0,
"batch01","TROM_V_135946","PNOR1047-17","Stellaria alaskana","Caryophyllaceae",2005314,2005314,,1972-07-18,"July","Eie, Sigrid: Knaben, Gunvor","United States, Alaska, Alaska Range/Denali Highway, a few km N of Healy.",63.1667,-147.533,45,0.0279,5.76,"CDM:AGW",8420680,148545,1,41.1,6765,1,33.9,0,
"batch01","TROM_V_300259","PNOR1011-17","Androsace chamaejasme","Primulaceae",175028,175028,,1972-07-19,"July","Eie, Sigrid; Knaben, Gunvor","United States, Alaska, Mt McKinley National Park, Cathedral Mt., treeline area, station of Zigadenus elegans.",63.1,-151.1833,46,0.0218,19.3,"BXA:CGQ",9079372,152706,1,40.1,"NA","NA","NA",0,
"batch01","TROM_V_135791","PNOR1435-18","Dryas octopetala","Rosaceae",57948,57948,,1972-07-19,"July","Eie, Sigrid; Knaben, Gunvor","United States, Alaska, Mt McKinley National Park, Cathedral Mt., treeline area, station of Zigadenus elegans.",63.0833,-151.1333,46,0.0351,2.81,"CDM:AJS",8291612,137750,57,18.8,6168,1,808.2,0,
"batch01","TROM_V_201835","PNOR954-17","Betula nana subsp. exilis","Betulaceae",717482,717482,,1972-07-19,"July","Eie, Sigrid","United States, Alaska, Alaska Range: McKinley Park, Cathedral Mt.",62.4189,-152.622,45,0.0305,4.36,"CDM:AIS",12616846,134956,4,319.3,"NA","NA","NA",0,
"batch01","TROM_V_135943","PNOR1045-17","Solidago multiradiata","Asteraceae",669837,669837,,1972-07-19,"July","Eie, Sigrid; Knaben, Gunvor","United States, Alaska, Mt McKinley National Park, Cathedral Mt.",63.05,-151,45,0.0312,56.2,"BXA:CKP",6496394,152979,1,83.1,9013,1,129.9,0,
"batch01","TROM_V_135825","PNOR1034-17","Micranthes reflexa","Saxifragaceae",90610,90610,,1972-07-20,"July","Eie, Sigrid; Knaben, Gunvor","United States, Alaska, McKinley National Park, Cathedral Mountain.",63.05,-151,46,0.0493,30.4,"BXA:CFE",9334588,125361,5,99.1,"NA","NA","NA",0,
"batch01","TROM_V_300499","PNOR1013-17","Arnica griscomii subsp. frigida","Asteraceae",436200,436200,,1972-07-20,"July","Eie, Sigrid; Knaben, Gunvor","United States, Alaska, Mt McKinley National Park, Cathedral Mt.",63.05,-151,46,0.0294,17,"BXA:CFV",8906242,152181,1,97.9,"NA","NA","NA",0,
"batch01","TROM_V_135863","PNOR1002-17","Anticlea elegans","Melanthiaceae",164833,164833,,1972-07-20,"July","Eie, Sigrid; Knaben, Gunvor","United States, Alaska, Alaska Range, McKinley National Park, Cathedral Mountain.",63.05,-151,46,0.0224,9.28,"CDM:AFD",10000088,153575,1,239.9,"NA","NA","NA",0,
"batch01","TROM_V_135919","PNOR1039-17","Potentilla uniflora","Rosaceae",395305,395305,,1972-07-20,"July","Eie, Sigrid; Knaben, Gunvor","United States, Alaska, McKinley National Park, Cathedral Mountain, locality 6, uppermost.",63.05,-151,46,0.0299,8.04,"CDM:AFP",10332986,131185,8,43.6,"NA","NA","NA",0,
"batch01","TROM_V_201503","PNOR1004-17","Dryas ajanensis","Rosaceae",669668,669668,,1972-07-20,"July","Eie, Sigrid: Knaben, Gunvor","United States, Alaska, McKinley National Park, Cathedral Mountain, locality `5`.",62.4189,-152.622,46,0.0261,3.92,"CDM:AIR",11150866,"NA","NA","NA",6851,1,2064.1,0,
"batch01","TROM_V_201872","PNOR1008-17","Papaver mcconnellii","Papaveraceae",669754,669754,,1972-07-20,"July","Eie, Sigrid: Knaben, Gunvor","United States, Alaska, McKinley National Park, Cathedral Mountain, locaity `6`, overst og toppen.",62.4189,-152.622,46,0.0418,27.8,"CDM:AMI",10368692,153687,1,138.1,7251,1,240.5,0,
"batch01","TROM_V_201900","PNOR1007-17","Oxytropis borealis","Fabaceae",395294,395294,,1972-07-20,"July","Eie, Sigrid: Knaben, Gunvor","United States, Alaska, McKinley National Park, Cathedral Mountain, locality `5`.",62.4189,-152.622,46,0.0177,11.8,"CDM:AMO",9624214,116639,15,41.6,9260,1,782.2,0,
"batch01","TROM_V_135832","PNOR1154-17","Packera heterophylla","Asteraceae",395296,395296,,1972-07-20,"July","Knaben, Gunvor","United States, Alaska, McKinley Park, Cathedral Mountain.",63.05,-151,46,0.0406,17.45,"BXA:CFA",10881222,150907,1,157.8,"NA","NA","NA",0,
"batch01","TROM_V_201619","PNOR1150-17","Polemonium villosissimum","Polemoniaceae",2065924,2065924,,1972-07-20,"July","Knaben, Gunvor","United States, Alaska, Alaska: McKinley Park. Cathedral Mountain, locality `6`, uppermost.",62.4189,-152.622,46,0.0267,27.6,"BXA:CMP",10789070,155234,1,330.8,"NA","NA","NA",0,
